State,Department,Website,District,Block
Karnataka,Hassan Mangalore Rail development Company Limited,RTI_Online_Karnataka,NA,Not Applicable
Karnataka,"Hassan- Office of The Chief Engineer (Electricity),Transmission zone, KPTCL",RTI_Online_Karnataka,Hassan,Not Applicable
Karnataka,"Hassan- Office of The Deputy Director, Department of Public Instruction",RTI_Online_Karnataka,Hassan,Not Applicable
Karnataka,"Hassan- Office of The District Officer, Backward Classes Welfare Department",RTI_Online_Karnataka,Hassan,Not Applicable
Karnataka,"Hassan- Office of The Joint Director, District Industiral Centre",RTI_Online_Karnataka,Hassan,Not Applicable
Karnataka,Hassan- Office of The Superintendent of Police,RTI_Online_Karnataka,Hassan,Not Applicable
Karnataka,"Hassan- Office of the Deputy Director, Dept of Animal Husbandry and Veterinary Services",RTI_Online_Karnataka,Hassan,Not Applicable
Karnataka,Hassan- Urban Development Cell - DUDC,RTI_Online_Karnataka,Hassan,Not Applicable
Karnataka,Hassan-Alur-Rural Development and Panchayat Raj - RDPR(T.P),RTI_Online_Karnataka,Hassan,Alur
Karnataka,Hassan-Arkalgud-Rural Development and Panchayat Raj - RDPR(T.P),RTI_Online_Karnataka,Hassan,Arkalgud
Karnataka,Hassan-Arsikere-Rural Development and Panchayat Raj - RDPR(T.P),RTI_Online_Karnataka,Hassan,Arsikere
Karnataka,Hassan-Belur-Rural Development and Panchayat Raj - RDPR(T.P),RTI_Online_Karnataka,Hassan,Belur
Karnataka,Hassan-Channarayapattana-Rural Development and Panchayat Raj - RDPR(T.P),RTI_Online_Karnataka,Hassan,Channarayapattana
Karnataka,Hassan-Deputy Director of Land Records-DDLR,RTI_Online_Karnataka,Hassan,Not Applicable
Karnataka,Hassan-District Registrar - DR,RTI_Online_Karnataka,Hassan,Not Applicable
Karnataka,Hassan-Food and Civil Supplies - FCS,RTI_Online_Karnataka,Hassan,Not Applicable
Karnataka,Hassan-Hassan-Rural Development and Panchayat Raj - RDPR(T.P),RTI_Online_Karnataka,Hassan,Hassan
Karnataka,Hassan-Holenarsipur-Rural Development and Panchayat Raj - RDPR(T.P),RTI_Online_Karnataka,Hassan,Holenarsipur
Karnataka,Hassan-LABOUR,RTI_Online_Karnataka,Hassan,Not Applicable
Karnataka,Hassan-Office Of The District Statistical Officer,RTI_Online_Karnataka,Hassan,Not Applicable
Karnataka,Hassan-Office Of The Executive Engineer Minor Irrigation And Ground Water Development Division,RTI_Online_Karnataka,Hassan,Not Applicable
Karnataka,"Hassan-Office of The Deputy Conservator Of Forest, Territorial Division",RTI_Online_Karnataka,Hassan,
Karnataka,"Hassan-Office of the Deputy Director, Department of Women and Child Development",RTI_Online_Karnataka,Hassan,Not Applicable
Karnataka,Hassan-Public Works Department - PWD,RTI_Online_Karnataka,Hassan,Not Applicable
Karnataka,Hassan-REVENUE,RTI_Online_Karnataka,Hassan,Not Applicable
Karnataka,Hassan-Rural Development and Panchayat Raj - RDPR(Z.P),RTI_Online_Karnataka,Hassan,NA
Karnataka,Hassan-Sakleshpur-Rural Development and Panchayat Raj - RDPR(T.P),RTI_Online_Karnataka,Hassan,Sakleshpur
Karnataka,Haveri - District Consumer Disputes Redressal Commission,RTI_Online_Karnataka,Haveri,Not Applicable
Karnataka,Haveri - District Court,RTI_Online_Karnataka,Haveri,
Karnataka,Haveri - District Training Institute,RTI_Online_Karnataka,Haveri,Not Applicable
Karnataka,Haveri - Haveri Institute of Medical Sciences,RTI_Online_Karnataka,Haveri,Not Applicable
Karnataka,Haveri - Karnataka Maharshi Valmiki Scheduled Tribes Development Corporation Ltd,RTI_Online_Karnataka,Haveri,Not Applicable
Karnataka,"Haveri - Office of The District Skill Development Officer, Skill Development Department",RTI_Online_Karnataka,Haveri,Not Applicable
Karnataka,"Haveri - Office of The District Surgeon, District Hospital",RTI_Online_Karnataka,Haveri,Not Applicable
Karnataka,"Haveri - Office of The Joint Director, Department of Horticulture",RTI_Online_Karnataka,Haveri,Not Applicable
Karnataka,"Haveri - Office of The Joint Director, District Industrial Centre, Dept of Industries and Commerce",RTI_Online_Karnataka,Haveri,Not Applicable
Karnataka,"Haveri - Office of the Deputy Director, Department of Women and Child Welfare",RTI_Online_Karnataka,Haveri,Not Applicable
Karnataka,"Haveri - Office of the Deputy Director, District Treasury",RTI_Online_Karnataka,Haveri,Not Applicable
Karnataka,"Haveri -Office of The Assistant Director, Department of Agricultural Marketing",RTI_Online_Karnataka,Haveri,Not Applicable
Karnataka,Haveri- Office of The Assistant Director Department of Tourism,RTI_Online_Karnataka,Haveri,Not Applicable
Karnataka,"Haveri- Office of The Assistant Director, Department of Youth Empowerment and Sports",RTI_Online_Karnataka,Haveri,Not Applicable
Karnataka,"Haveri- Office of The Chief Librarian, District Central Library, Deparment of Public Library",RTI_Online_Karnataka,Haveri,Not Applicable
Karnataka,"Haveri- Office of The Deputy Commissioner, Department of Excise",RTI_Online_Karnataka,Haveri,Not Applicable
Karnataka,"Haveri- Office of The Deputy Conservator of Forest, Social Forestry Division",RTI_Online_Karnataka,Haveri,
Karnataka,"Haveri- Office of The Deputy Director, Department of Handlooms and Textiles",RTI_Online_Karnataka,Haveri,Not Applicable
Karnataka,Haveri- Office of The District Health and Family Welfare Officer,RTI_Online_Karnataka,Haveri,Not Applicable
Karnataka,"Haveri- Office of The District Officer, Backward Class Welfare Department",RTI_Online_Karnataka,Haveri,Not Applicable
Karnataka,"Haveri- Office of The District Officer, Minority Welfare Department",RTI_Online_Karnataka,Haveri,Not Applicable
Karnataka,Haveri- Office of The Superintendent of Police,RTI_Online_Karnataka,Haveri,Not Applicable
Karnataka,"Haveri- Office of the District Differently Abled Welfare officer, Department for The Empowerment of",RTI_Online_Karnataka,Haveri,Not Applicable
Karnataka,Haveri-Byadgi-Rural Development and Panchayat Raj-RDPR(T.P),RTI_Online_Karnataka,Haveri,Byadgi
Karnataka,Haveri-Deputy Director of Land Records-DDLR,RTI_Online_Karnataka,Haveri,Not Applicable
Karnataka,Haveri-District Registrar - DR,RTI_Online_Karnataka,Haveri,Not Applicable
Karnataka,Haveri-Food and Civil Supplies - FCS,RTI_Online_Karnataka,Haveri,Not Applicable
Karnataka,Haveri-Hangal-Rural Development and Panchayat Raj - RDPR(T.P),RTI_Online_Karnataka,Haveri,Hangal
Karnataka,Haveri-Haveri-Rural Development and Panchayat Raj - RDPR(T.P),RTI_Online_Karnataka,Haveri,Haveri
Karnataka,Haveri-Hirekerur-Rural Development and Panchayat Raj - RDPR(T.P),RTI_Online_Karnataka,Haveri,Hirekerur
Karnataka,Haveri-LABOUR,RTI_Online_Karnataka,Haveri,Not Applicable
Karnataka,"Haveri-Office of The Deputy Director, Fisheries Department",RTI_Online_Karnataka,Haveri,Not Applicable
Karnataka,Haveri-Office of the Deputy Director of Public Instruction,RTI_Online_Karnataka,Haveri,Not Applicable
Karnataka,"Haveri-Office of the Joint Director, Department of Agriculture",RTI_Online_Karnataka,Haveri,Not Applicable
Karnataka,Haveri-Public Works Department - PWD,RTI_Online_Karnataka,Haveri,Not Applicable
Karnataka,Haveri-REVENUE,RTI_Online_Karnataka,Haveri,Not Applicable
Karnataka,Haveri-Ranibennur-Rural Development and Panchayat Raj - RDPR(T.P),RTI_Online_Karnataka,Haveri,Ranibennur
Karnataka,Haveri-Rattihalli-Rural Development and Panchayat Raj - RDPR(T.P),RTI_Online_Karnataka,Haveri,Rattihalli
Karnataka,Haveri-Rural Development and Panchayat Raj - RDPR(Z.P),RTI_Online_Karnataka,Haveri,NA
Karnataka,Haveri-Savanur-Rural Development and Panchayat Raj - RDPR(T.P),RTI_Online_Karnataka,Haveri,Savanur
Karnataka,Haveri-Shiggaon-Rural Development and Panchayat Raj - RDPR(T.P),RTI_Online_Karnataka,Haveri,Shiggaon
Karnataka,Haveri-Urban Development Cell - DUDC,RTI_Online_Karnataka,Haveri,Not Applicable
Karnataka,High Court of Karnataka,RTI_Online_Karnataka,NA,Not Applicable
Karnataka,"High Court of Karnataka Dharwad Bench, HCK",RTI_Online_Karnataka,NA,Not Applicable
Karnataka,"High Court of Karnataka Kalaburagi Bench, HCK",RTI_Online_Karnataka,NA,Not Applicable
Karnataka,Home Guards and Civil Defence Department,RTI_Online_Karnataka,NA,Not Applicable
Karnataka,Hospete - Urban Development Authority,RTI_Online_Karnataka,Hospete,Not Applicable
Karnataka,"Hubbali - Office of the Deputy Director, District Treasury",RTI_Online_Karnataka,Hubbali,Not Applicable
Karnataka,Hubballi Dharwad - Urban Development Authority,RTI_Online_Karnataka,Hubballi Dharwad,Not Applicable
Karnataka,Ilkal Town Planning Authority,RTI_Online_Karnataka,NA,Not Applicable
Karnataka,Indira Gandhi Centre for Career Development,RTI_Online_Karnataka,NA,Not Applicable
Karnataka,Indira Gandhi Institute Of Child Health,RTI_Online_Karnataka,NA,Not Applicable
Karnataka,"Inspector General Of Police, Water Resources Dept, Vigilence",RTI_Online_Karnataka,NA,Not Applicable
Karnataka,Jawaharlal Nehru Planetarium,RTI_Online_Karnataka,NA,Not Applicable
Karnataka,"Joint Director, State Huzur Treasury Office, Bengaluru",RTI_Online_Karnataka,NA,Not Applicable
Karnataka,Jungle Lodges and Resorts limited,RTI_Online_Karnataka,NA,Not Applicable
Karnataka,K.G.F - Urban Development Authority,RTI_Online_Karnataka,NA,Not Applicable
Karnataka,KARNATAKA INSTITUTE FOR LAW AND PARLIAMENTARY REFORM,RTI_Online_Karnataka,NA,Not Applicable
Karnataka,KSRTC Kempegowda Bus Station,RTI_Online_Karnataka,NA,Not Applicable
Karnataka,KSRTC Regional training Institute Chikkamagaluru,RTI_Online_Karnataka,NA,Not Applicable
Karnataka,KSRTC Regional training Institute Hassan,RTI_Online_Karnataka,NA,Not Applicable
Karnataka,KSRTC Regional training Institute Malavalli,RTI_Online_Karnataka,NA,Not Applicable
Karnataka,KSRTC Regionl Workshop Hassan,RTI_Online_Karnataka,NA,Not Applicable
Karnataka,KSRTC Regionl Workshop Kengeri,RTI_Online_Karnataka,NA,Not Applicable
Karnataka,"KSRTC, Bangalore Central Division",RTI_Online_Karnataka,NA,Not Applicable
Karnataka,"KSRTC, Chamarajanagara Division",RTI_Online_Karnataka,NA,Not Applicable
Karnataka,"KSRTC, Chikkaballapura Division",RTI_Online_Karnataka,NA,Not Applicable
Karnataka,"KSRTC, Chikkamagaluru Division",RTI_Online_Karnataka,NA,Not Applicable
Karnataka,"KSRTC, Chitradurga Division",RTI_Online_Karnataka,NA,Not Applicable
Karnataka,"KSRTC, Davanagere Division",RTI_Online_Karnataka,NA,Not Applicable
Karnataka,"KSRTC, Hassan Division",RTI_Online_Karnataka,NA,Not Applicable
Karnataka,"KSRTC, Kolar Division",RTI_Online_Karnataka,NA,Not Applicable
Karnataka,"KSRTC, Mandya Division",RTI_Online_Karnataka,NA,Not Applicable
Karnataka,"KSRTC, Mangalore Division",RTI_Online_Karnataka,NA,Not Applicable
Karnataka,"KSRTC, Mysuru Urban Division",RTI_Online_Karnataka,NA,Not Applicable
Karnataka,"KSRTC, Puttur Division",RTI_Online_Karnataka,NA,Not Applicable
Karnataka,"KSRTC, Ramanagar Division",RTI_Online_Karnataka,NA,Not Applicable
Karnataka,"KSRTC,Central Tarining Institute , Malur",RTI_Online_Karnataka,NA,Not Applicable
Karnataka,"KSRTC,Mysuru Rural Division",RTI_Online_Karnataka,NA,Not Applicable
Karnataka,"KSRTC,Shivamogga Division",RTI_Online_Karnataka,NA,Not Applicable
Karnataka,"KSRTC,Tumakuru Division",RTI_Online_Karnataka,NA,Not Applicable
Karnataka,"Kalaburagi - Command Area Development Authorities (CADA) ,Irrigation",RTI_Online_Karnataka,Kalaburagi,Not Applicable
Karnataka,Kalaburagi - District Court,RTI_Online_Karnataka,Kalaburagi,
Karnataka,Kalaburagi - District Training Institute,RTI_Online_Karnataka,Kalaburagi,Not Applicable
Karnataka,"Kalaburagi - Joint Director of Town and Country Planning, Divisional Office",RTI_Online_Karnataka,Kalaburagi,Not Applicable
Karnataka,"Kalaburagi - Office of The Assistant Director, Department of Town and Country Planning",RTI_Online_Karnataka,Kalaburagi,Not Applicable
Karnataka,"Kalaburagi - Office of The District Skill Development Officer, Skill Development Department",RTI_Online_Karnataka,Kalaburagi,Not Applicable
Karnataka,"Kalaburagi - Office of the Deputy Director, District Treasury",RTI_Online_Karnataka,Kalaburagi,Not Applicable
Karnataka,Kalaburagi - Office of the District Health and Family Welfare Officer,RTI_Online_Karnataka,Kalaburagi,
Karnataka,"Kalaburagi - Office of the District Office, Department of Backward Classes Welfare",RTI_Online_Karnataka,Kalaburagi,Not Applicable
Karnataka,"Kalaburagi -Office of The Assistant Director, Department of Agricultural Marketing",RTI_Online_Karnataka,Kalaburagi,Not Applicable
Karnataka,Kalaburagi- District Consumer Disputes Redressal commission,RTI_Online_Karnataka,Kalaburagi,Not Applicable
Karnataka,Kalaburagi- Dr.B.R.Ambedkar Development Corporation Limited,RTI_Online_Karnataka,Kalaburagi,Not Applicable
Karnataka,Kalaburagi- Gulbarga Insititue of Medical Science,RTI_Online_Karnataka,Kalaburagi,Not Applicable
Karnataka,Kalaburagi- Karnataka Rural Infrastructure Development Limited,RTI_Online_Karnataka,Kalaburagi,Not Applicable
Karnataka,"Kalaburagi- Office of The Assistant Executive Engineer, Karnataka Slum Development Board",RTI_Online_Karnataka,Kalaburagi,Not Applicable
Karnataka,"Kalaburagi- Office of The Chief Engineer (Electricity),Transmission zone, KPTCL",RTI_Online_Karnataka,Kalaburagi,Not Applicable
Karnataka,"Kalaburagi- Office of The Deputy Director, Department of Animal Husbandry and Veterinary Services",RTI_Online_Karnataka,Kalaburagi,Not Applicable
Karnataka,"Kalaburagi- Office of The Deputy Director, Department of Horticulture",RTI_Online_Karnataka,Kalaburagi,Not Applicable
Karnataka,"Kalaburagi- Office of The Deputy Director, Department of Mines and Geology",RTI_Online_Karnataka,Kalaburagi,Not Applicable
Karnataka,"Kalaburagi- Office of The Deputy Director, Department of Pre University Education",RTI_Online_Karnataka,Kalaburagi,Not Applicable
Karnataka,"Kalaburagi- Office of The District Commandant , Home Gaurds Department",RTI_Online_Karnataka,Kalaburagi,Not Applicable
Karnataka,"Kalaburagi- Office of The District Statistical Officer, Department of Statistics",RTI_Online_Karnataka,Kalaburagi,Not Applicable
Karnataka,"Kalaburagi- Office of The Joint Commissioner, Commercial Taxes Department",RTI_Online_Karnataka,Kalaburagi,Not Applicable
Karnataka,"Kalaburagi- Office of The Joint Director,District Industrial Centre, Dept of Industries and Commerce",RTI_Online_Karnataka,Kalaburagi,Not Applicable
Karnataka,"Kalaburagi- Office of The Regional Joint Director, Department of Collegiate Education",RTI_Online_Karnataka,Kalaburagi,Not Applicable
Karnataka,"Kalaburagi- Office of The Regional Transport Officer, Department of Transport",RTI_Online_Karnataka,Kalaburagi,
Karnataka,Kalaburagi- Office of The Superintendent of Police,RTI_Online_Karnataka,Kalaburagi,Not Applicable
Karnataka,"Kalaburagi- Office of the Deputy Director, Department of Archeology, Museums and Heritage",RTI_Online_Karnataka,Kalaburagi,Not Applicable
Karnataka,"Kalaburagi- Office of the Deputy Director, Department of Women and Child Development",RTI_Online_Karnataka,Kalaburagi,Not Applicable
Karnataka,"Kalaburagi- Regional Office, Karnataka State Pollution Control Board",RTI_Online_Karnataka,Kalaburagi,Not Applicable
Karnataka,"Kalaburagi- Superintending Engineer, Department of Minor Irrigation and Groundwater Development",RTI_Online_Karnataka,Kalaburagi,Not Applicable
Karnataka,Kalaburagi-Afzalpur-Rural Development and Panchayat Raj-RDPR(T.P),RTI_Online_Karnataka,Kalaburagi,Afzalpur
Karnataka,Kalaburagi-Aland-Rural Development and Panchayat Raj-RDPR(T.P),RTI_Online_Karnataka,Kalaburagi,Aland
Karnataka,Kalaburagi-Chincholi-Rural Development and Panchayat Raj-RDPR(T.P),RTI_Online_Karnataka,Kalaburagi,Chincholi
Karnataka,Kalaburagi-Chitapur-Rural Development and Panchayat Raj-RDPR(T.P),RTI_Online_Karnataka,Kalaburagi,Chitapur
Karnataka,Kalaburagi-City Corporation,RTI_Online_Karnataka,Kalaburagi,Not Applicable
Karnataka,Kalaburagi-Department of Electrical Inspectorate,RTI_Online_Karnataka,Kalaburagi,Not Applicable
Karnataka,Kalaburagi-Deputy Director of Land Records-DDLR,RTI_Online_Karnataka,Kalaburagi,Not Applicable
Karnataka,Kalaburagi-Food and Civil Supplies - FCS,RTI_Online_Karnataka,Kalaburagi,Not Applicable
Karnataka,Kalaburagi-Jevargi-Rural Development and Panchayat Raj-RDPR(T.P),RTI_Online_Karnataka,Kalaburagi,Jevargi
Karnataka,Kalaburagi-Kalaburagi-Rural Development and Panchayat Raj - RDPR(T.P),RTI_Online_Karnataka,Kalaburagi,Kalaburagi
Karnataka,Kalaburagi-Kalagi-Rural Development and Panchayat Raj-RDPR(T.P),RTI_Online_Karnataka,Kalaburagi,Kalagi
Karnataka,Kalaburagi-LABOUR,RTI_Online_Karnataka,Kalaburagi,Not Applicable
Karnataka,"Kalaburagi-Office of the Deputy Director, Regional Forensic Science laboratory",RTI_Online_Karnataka,Kalaburagi,Not Applicable
Karnataka,Kalaburagi-Office of the Joint Registrar of Cooperative Societies,RTI_Online_Karnataka,Kalaburagi,Not Applicable
Karnataka,Kalaburagi-Public Works Department - PWD,RTI_Online_Karnataka,Kalaburagi,Not Applicable
Karnataka,Kalaburagi-REVENUE,RTI_Online_Karnataka,Kalaburagi,Not Applicable
Karnataka,Kalaburagi-Rural Development and Panchayat Raj - RDPR(Z.P),RTI_Online_Karnataka,Kalaburagi,NA
Karnataka,Kalaburagi-Sedam-Rural Development and Panchayat Raj-RDPR(T.P),RTI_Online_Karnataka,Kalaburagi,Sedam
Karnataka,"Kalaburagi-Senior Geologist,District Groundwater Office,Groundwater Directorate",RTI_Online_Karnataka,Kalaburagi,
Karnataka,Kalaburagi-Shahbad-Rural Development and Panchayat Raj-RDPR(T.P),RTI_Online_Karnataka,Kalaburagi,Shahbad
Karnataka,Kalaburagi-Urban Development Cell - DUDC,RTI_Online_Karnataka,Kalaburagi,Not Applicable
Karnataka,Kalaburagi-Yedrami-Rural Development and Panchayat Raj-RDPR(T.P),RTI_Online_Karnataka,Kalaburagi,Yedrami
Karnataka,Kalaburgi- Karnataka Urban Water Supply and Sewage Board,RTI_Online_Karnataka,Kalaburgi,Not Applicable
Karnataka,"Kalaburgi- Office of the Joint Director, Department of Agriculture",RTI_Online_Karnataka,Kalaburgi,Not Applicable
Karnataka,Kalaburgi-District Registrar - DR,RTI_Online_Karnataka,Kalaburgi,Not Applicable
Karnataka,Kalyana Karnataka Region Development Board(KKRDB),RTI_Online_Karnataka,NA,Not Applicable
Karnataka,Kalyana Karnataka Road Transport Corporation(KKRTC),RTI_Online_Karnataka,NA,Not Applicable
Karnataka,Kannada Development Authority,RTI_Online_Karnataka,NA,Not Applicable
Karnataka,"Kannada University, Hampi",RTI_Online_Karnataka,NA,Not Applicable
Karnataka,Kapu Planning Authority,RTI_Online_Karnataka,NA,Not Applicable
Karnataka,Karnataka Aadijambava development corporation,RTI_Online_Karnataka,NA,Not Applicable
Karnataka,Karnataka Arya Vysya Community Development Corporation (KACDC),RTI_Online_Karnataka,NA,Not Applicable
Karnataka,Karnataka Bhovi Development Corporation,RTI_Online_Karnataka,NA,Not Applicable
Karnataka,Karnataka Board of Homeopathic System of Medicine,RTI_Online_Karnataka,NA,Not Applicable
Karnataka,Karnataka Border Area Development Authority,RTI_Online_Karnataka,NA,Not Applicable
Karnataka,Karnataka Building And Other Construction Workers Welfare Board,RTI_Online_Karnataka,NA,Not Applicable
Karnataka,Karnataka Council for Technological Upgradation,RTI_Online_Karnataka,NA,Not Applicable
Karnataka,Karnataka Electricity Regulatory Commission,RTI_Online_Karnataka,NA,Not Applicable
Karnataka,Karnataka Examinations Authority,RTI_Online_Karnataka,NA,Not Applicable
Karnataka,Karnataka Exhibition Authority,RTI_Online_Karnataka,NA,Not Applicable
Karnataka,Karnataka Folklore University,RTI_Online_Karnataka,NA,Not Applicable
Karnataka,Karnataka Gazetteer Department,RTI_Online_Karnataka,Karnataka Gazetteer Department,
Karnataka,Karnataka Government Insurance Department,RTI_Online_Karnataka,NA,Not Applicable
Karnataka,Karnataka Government Secretariat Training Institute (KGSTI),RTI_Online_Karnataka,NA,Not Applicable
Karnataka,Karnataka Housing Board,RTI_Online_Karnataka,NA,Not Applicable
Karnataka,Karnataka Industrial Areas Development Board (KIADB),RTI_Online_Karnataka,NA,Not Applicable
Karnataka,Karnataka Information Commission,RTI_Online_Karnataka,NA,Not Applicable
Karnataka,Karnataka Innovation and Technology Society (KITS),RTI_Online_Karnataka,NA,Not Applicable
Karnataka,Karnataka Institute of Endocrinology and Research,RTI_Online_Karnataka,NA,Not Applicable
Karnataka,Karnataka Institute of Leather and Fashion Technology,RTI_Online_Karnataka,NA,Not Applicable
Karnataka,"Karnataka Judicial Academy, HCK",RTI_Online_Karnataka,NA,Not Applicable
Karnataka,Karnataka Legislative Assembly Secretariat,RTI_Online_Karnataka,NA,Not Applicable
Karnataka,Karnataka Legislative Council Secretariat,RTI_Online_Karnataka,NA,Not Applicable
Karnataka,Karnataka Lokayukta,RTI_Online_Karnataka,NA,Not Applicable
Karnataka,Karnataka Lokayukta Police,RTI_Online_Karnataka,NA,Not Applicable
Karnataka,Karnataka Maharshi Valmiki Scheduled Tribes Development Corporation Ltd,RTI_Online_Karnataka,NA,Not Applicable
Karnataka,"Karnataka Maratha communities Development Corporation Ltd, Bengaluru",RTI_Online_Karnataka,NA,Not Applicable
Karnataka,Karnataka Mining Environment Restoration Corporation,RTI_Online_Karnataka,NA,Not Applicable
Karnataka,Karnataka Minorities Development Corporation Ltd,RTI_Online_Karnataka,NA,Not Applicable
Karnataka,Karnataka Power Corporation Limited,RTI_Online_Karnataka,NA,Not Applicable
Karnataka,Karnataka Power Transmission Corporation Limited-KPTCL,RTI_Online_Karnataka,NA,Not Applicable
Karnataka,Karnataka Prisons and Correctional Services,RTI_Online_Karnataka,NA,Not Applicable
Karnataka,Karnataka Public Lands Corporation Limited,RTI_Online_Karnataka,NA,Not Applicable
Karnataka,Karnataka Public Service Commission,RTI_Online_Karnataka,NA,Not Applicable
Karnataka,Karnataka Real Estate Regulatory Authority,RTI_Online_Karnataka,NA,Not Applicable
Karnataka,Karnataka Renewable Energy Development limited,RTI_Online_Karnataka,NA,Not Applicable
Karnataka,Karnataka Residential Educational Institutions Society,RTI_Online_Karnataka,NA,Not Applicable
Karnataka,Karnataka Samskrit University,RTI_Online_Karnataka,NA,Not Applicable
Karnataka,Karnataka School Examination and Assessment Board,RTI_Online_Karnataka,NA,Not Applicable
Karnataka,"Karnataka School Examination and Assessment Board, Mysuru Division",RTI_Online_Karnataka,,
Karnataka,"Karnataka School Examination and Assessment Board,Belagavi Division",RTI_Online_Karnataka,NA,Not Applicable
Karnataka,Karnataka Science And Technology Academy,RTI_Online_Karnataka,NA,Not Applicable
Karnataka,Karnataka Skill Development Corporation,RTI_Online_Karnataka,NA,Not Applicable
Karnataka,Karnataka Slum Development Board,RTI_Online_Karnataka,NA,Not Applicable
Karnataka,Karnataka Soaps and Detergents Limited,RTI_Online_Karnataka,NA,Not Applicable
Karnataka,"Karnataka State Administrative Tribunal-Belagavi Bench, Belagavi",RTI_Online_Karnataka,NA,Not Applicable
Karnataka,"Karnataka State Administrative Tribunal-Kalaburagi Bench, Kalaburagi",RTI_Online_Karnataka,NA,Not Applicable
Karnataka,"Karnataka State Administrative Tribunal-Principal Bench, Bengaluru",RTI_Online_Karnataka,NA,Not Applicable
Karnataka,Karnataka State Agricultural Produce Processing & Export Corporation L,RTI_Online_Karnataka,NA,Not Applicable
Karnataka,"Karnataka State Akkamahadevi Women University, Vijayapura",RTI_Online_Karnataka,NA,Not Applicable
Karnataka,Karnataka State Archives Department,RTI_Online_Karnataka,NA,Not Applicable
Karnataka,Karnataka State Audit And Accounts Department,RTI_Online_Karnataka,NA,Not Applicable
Karnataka,Karnataka State Beverages Corporation Limited,RTI_Online_Karnataka,NA,Not Applicable
Karnataka,Karnataka State Board of AUQAF,RTI_Online_Karnataka,NA,Not Applicable
Karnataka,Karnataka State Coir Co-Operative Federation Ltd. Bangalore,RTI_Online_Karnataka,NA,Not Applicable
Karnataka,Karnataka State Commission For Backward Classes,RTI_Online_Karnataka,NA,Not Applicable
Karnataka,Karnataka State Commission For Protection of Child Rights,RTI_Online_Karnataka,NA,Not Applicable
Karnataka,Karnataka State Commission for Safai Karmacharis,RTI_Online_Karnataka,NA,Not Applicable
Karnataka,Karnataka State Commission for scheduled castes And Scheduled Tribes,RTI_Online_Karnataka,NA,Not Applicable
Karnataka,Karnataka State Construction Corporation Ltd,RTI_Online_Karnataka,NA,Not Applicable
Karnataka,Karnataka State Consumer Disputes Redressal Commission,RTI_Online_Karnataka,NA,Not Applicable
Karnataka,Karnataka State Consumer Disputes Redressal Commission permanent Circuit Bench Kalaburagi,RTI_Online_Karnataka,NA,Not Applicable
Karnataka,Karnataka State Council for Science and Technology,RTI_Online_Karnataka,NA,Not Applicable
Karnataka,Karnataka State Dr. Gangubhai Hanagal Music and Performing University Mysuru,RTI_Online_Karnataka,NA,Not Applicable
Karnataka,Karnataka State Drug Control Department,RTI_Online_Karnataka,NA,Not Applicable
Karnataka,Karnataka State Electronics Development Corporation Limited (KEONICS),RTI_Online_Karnataka,NA,Not Applicable
Karnataka,Karnataka State Fire and Emergency Services,RTI_Online_Karnataka,NA,Not Applicable
Karnataka,Karnataka State Handicrafts Development Corporation Limited,RTI_Online_Karnataka,NA,Not Applicable
Karnataka,Karnataka State Higher Education council,RTI_Online_Karnataka,NA,Not Applicable
Karnataka,Karnataka State Human rights commission,RTI_Online_Karnataka,NA,Not Applicable
Karnataka,Karnataka State Industrial and Infrastructure Development Corporation Limited,RTI_Online_Karnataka,NA,Not Applicable
Karnataka,Karnataka State Khadi And Village Industries Board,RTI_Online_Karnataka,NA,Not Applicable
Karnataka,Karnataka State Law University Hubballi,RTI_Online_Karnataka,NA,Not Applicable
Karnataka,Karnataka State Minerals Corporation Ltd,RTI_Online_Karnataka,NA,Not Applicable
Karnataka,Karnataka State Natural Disaster Monitoring Centre,RTI_Online_Karnataka,NA,Not Applicable
Karnataka,Karnataka State Open University,RTI_Online_Karnataka,NA,Not Applicable
Karnataka,Karnataka State Remote Sensing Applications Centre,RTI_Online_Karnataka,NA,Not Applicable
Karnataka,Karnataka State Road Transport Corporation(KSRTC),RTI_Online_Karnataka,NA,Not Applicable
Karnataka,Karnataka State Rural Livelihood Promotion Society,RTI_Online_Karnataka,NA,Not Applicable
Karnataka,Karnataka State Safai Karmachari Development Corporation,RTI_Online_Karnataka,NA,Not Applicable
Karnataka,Karnataka State Seed And Organic Certification Agency,RTI_Online_Karnataka,NA,Not Applicable
Karnataka,Karnataka State Seeds Corporation Ltd,RTI_Online_Karnataka,NA,Not Applicable
Karnataka,Karnataka State Teachers Benefit Fund,RTI_Online_Karnataka,NA,Not Applicable
Karnataka,Karnataka State Temperance Board,RTI_Online_Karnataka,NA,Not Applicable
Karnataka,Karnataka State Textile Infrastructure Development Corporation Limited,RTI_Online_Karnataka,NA,Not Applicable
Karnataka,Karnataka State Tourism Development Corporation Ltd.,RTI_Online_Karnataka,NA,Not Applicable
Karnataka,Karnataka State Unorganised Workers Social Security Board,RTI_Online_Karnataka,NA,Not Applicable
Karnataka,Karnataka State pollution Control Board,RTI_Online_Karnataka,NA,Not Applicable
Karnataka,Karnataka Tank Conservation and Development Authority,RTI_Online_Karnataka,NA,Not Applicable
Karnataka,Karnataka Text Book Society,RTI_Online_Karnataka,NA,Not Applicable
Karnataka,Karnataka Thanda Development Corporation Limited,RTI_Online_Karnataka,NA,Not Applicable
